respondent_id,xyz_vaccine,seasonal_vaccine
26999,0.33328010163591254,0.42669174446437996
27000,0.1252944196740233,0.34368008053478044
27001,0.040275780777230256,0.7597010687845029
27002,0.010910890247127533,0.2610134981470162
27003,0.028299329134483176,0.060362654407889946
27004,0.10245695048983948,0.21189788610979984
27005,0.3042141592389533,0.6868311269574605
27006,0.7679458741299775,0.899611223886176
27007,0.06851335406742631,0.17381701859213133
27008,0.059189814205024165,0.05251081512000282
27009,0.05995807616127366,0.22894678116721032
27010,0.11487753817165328,0.22625563515253097
27011,0.09660694311717291,0.15001563690495603
27012,0.3715959163868862,0.5965609219311064
27013,0.10511478555156752,0.3916081345691449
27014,0.03337748022323258,0.2956357605074944
27015,0.07733252438267396,0.1744536151651085
27016,0.12651260498766306,0.3136444875381889
27017,0.4072747059372956,0.756736468398379
27018,0.09307441376246463,0.24391408932588274
27019,0.8879273503629619,0.9712952305281756
27020,0.15365135206591732,0.20671539085764176
27021,0.12934762745244463,0.5134295497451333
27022,0.17534141429481034,0.31328195513506496
27023,0.10902683039610431,0.10245076216338876
27024,0.08902595919960112,0.331885968020649
27025,0.04761586416721813,0.020548847237041187
27026,0.09551229968871164,0.4478401041821066
27027,0.09313430159912738,0.7048485414952339
27028,0.3081914100221072,0.8341979734177347
27029,0.06602810743193403,0.24624415927759585
27030,0.14363077741769797,0.2349473003678055
27031,0.17581691042685849,0.8540987217299327
27032,0.19863722851043264,0.4844978935590015
27033,0.2914818184301875,0.7173231108711359
27034,0.007329109197097768,0.5838646544479276
27035,0.15109602826255586,0.3020269503457313
27036,0.1794256499552435,0.6409728457611445
27037,0.5835876348239978,0.7173275211978998
27038,0.04666013677070385,0.026778047099313678
27039,0.7653475666513426,0.9046690385496522
27040,0.1697446069448528,0.1126771139020327
27041,0.11370801348296063,0.5223818157243493
27042,0.06307386188822839,0.5446291855128443
27043,0.4636025732135043,0.8077345791245597
27044,0.007734848176627137,0.020062413562615445
27045,0.1463633106777441,0.6783474469772637
27046,0.06154375405912783,0.10973829683028355
27047,0.5027235090930908,0.344807032145164
27048,0.1532344802907758,0.2924516253270042
27049,0.30822149448468394,0.9203360830066066
27050,0.05739054827913592,0.5546064787523955
27051,0.12025095220857299,0.2718917236016652
27052,0.09429963281186685,0.21061933642646918
27053,0.8724429657560122,0.9605018257708423
27054,0.025868742579770475,0.04517681412962502
27055,0.08779034531273629,0.8788597407568158
27056,0.02450268558755653,0.04373762046492504
27057,0.03717050564053036,0.04803958145274113
27058,0.8392877155163248,0.9418783204789724
27059,0.0858413521995207,0.27841365326212575
27060,0.0216421673654887,0.3538684021218347
27061,0.08257718296409969,0.5090026497807304
27062,0.05743185190912211,0.44199372921244556
27063,0.07303424468637525,0.6390212544991848
27064,0.20476394062563713,0.5865512522280137
27065,0.05350103978825058,0.27021843530449996
27066,0.058533513949857036,0.7284439778371073
27067,0.3648761351610312,0.6570209183854058
27068,0.8659771757104833,0.9501606505077984
27069,0.572931546978135,0.9368462825428521
27070,0.062149159423178266,0.08022348358511978
27071,0.05589361840125219,0.07764832782893158
27072,0.07969527385481952,0.6822652824239083
27073,0.02172906486946464,0.7808576374787309
27074,0.04282382707154048,0.3400472943207295
27075,0.6770432224637921,0.8297505014767685
27076,0.6748857303993673,0.7753206395980187
27077,0.036313246013873514,0.0890015787762115
27078,0.23742269965005355,0.8537145413073363
27079,0.27494301238636637,0.9293501088575199
27080,0.06180947145404208,0.27413717192892356
27081,0.02221930182469256,0.7250579879756859
27082,0.21129562093113738,0.43943568227899305
27083,0.054337963874521125,0.1925560378899239
27084,0.9025475118392441,0.7297263008104486
27085,0.03219498820815192,0.015195367939419441
27086,0.05690523097449055,0.07073247188497102
27087,0.16089064635493214,0.23333189917057626
27088,0.18673759479263846,0.7660028300131815
27089,0.16459994001001782,0.22345714765690652
27090,0.24017358996050564,0.531769969049273
27091,0.5281775443506725,0.11943722907041614
27092,0.10017741209823379,0.3354983258659216
27093,0.21147083179029957,0.31164750024247356
27094,0.009000437950085169,0.03056973920012052
27095,0.06282004107778143,0.4488075578145846
27096,0.0205946295955474,0.21302459755899153
27097,0.6004831792809482,0.7831518130000346
27098,0.5655876185908557,0.8677214730672046
27099,0.14234473113546192,0.36158565337682236
27100,0.05236752631436482,0.7216709978627314
27101,0.0833393093988358,0.6030742068576147
27102,0.09052811950139451,0.8652300520754773
27103,0.0176542526574562,0.0504110877237358
27104,0.28698350943321793,0.5756011257467064
27105,0.041517412514401636,0.3737207584825277
27106,0.6120357190851301,0.8878587699787083
27107,0.4419259441778502,0.6977291724282095
27108,0.0998553404076834,0.2844497570279596
27109,0.10066412607026358,0.2399110602506467
27110,0.08798138186103575,0.3921585639251384
27111,0.04449363712711342,0.3460458954166166
27112,0.21232789033162935,0.5271932343022755
27113,0.10407188404299002,0.325362138341549
27114,0.07277377568250613,0.1550609233053171
27115,0.6594156644693749,0.8912623543019057
27116,0.12898663360282317,0.8805552919564481
27117,0.07818620157973627,0.13519320160838838
27118,0.14774037254870348,0.5448174696316075
27119,0.06857193408489036,0.3523480002445325
27120,0.3154818182443397,0.9725887868174332
27121,0.012624189783991378,0.6927999943181027
27122,0.06028725817551671,0.283288045209688
27123,0.05380894193639044,0.09417094132901883
27124,0.04001246834696303,0.07713426194778711
27125,0.02586421668479559,0.039786510887561494
27126,0.41943896025081157,0.07921620896123804
27127,0.07499697925005734,0.097473585544978
27128,0.17308324766510919,0.519722912108636
27129,0.588133970368728,0.6367914299114102
27130,0.15110695864836363,0.2734282999474988
27131,0.047126722537225794,0.06794916949636017
27132,0.4886533991875588,0.9079123882317656
27133,0.09651591017988745,0.5209710860357425
27134,0.6028467305028327,0.8921924090711887
27135,0.19175027174847983,0.5941232489578351
27136,0.083518081929331,0.49567034316589514
27137,0.061998666923661176,0.18257759491470646
27138,0.17317966204398516,0.520501165193354
27139,0.1383839765444222,0.11907144791357331
27140,0.8911234713348595,0.945860998883151
27141,0.6020543290851211,0.8197261039207118
27142,0.0833363576150218,0.3155100217812279
27143,0.23521770238071707,0.4347108745945605
27144,0.0672201938218306,0.06280183974253865
27145,0.5255960532883689,0.691251312490848
27146,0.048802867483409985,0.9182544852299026
27147,0.0631672503278599,0.2714722390319886
27148,0.2066207398964656,0.16692124309054218
27149,0.3196005719686068,0.20365139250933567
27150,0.6432581617048548,0.9713335429303813
27151,0.12699195981026687,0.715113187006156
27152,0.031856998542437044,0.25497256793267187
27153,0.24119391558093983,0.7660079879417376
27154,0.7714564226582455,0.9247206201726768
27155,0.15537698592714738,0.6152083890285065
27156,0.014637643616130075,0.3053365731124398
27157,0.012895219089348244,0.4156292816198055
27158,0.07534580918073559,0.3570702817343763
27159,0.050930478170787365,0.2249676642240147
27160,0.1803124386858026,0.17955156150671597
27161,0.2665950772774833,0.49147650261393766
27162,0.16746828317081305,0.9427355975408901
27163,0.6659916995442894,0.4055498141913396
27164,0.22028414989832334,0.09517663944430531
27165,0.5007155057239498,0.6737197418119628
27166,0.07368801264860425,0.16931531382284812
27167,0.13495012106887094,0.5000475109872449
27168,0.17414678989577698,0.8014894391274553
27169,0.3820996842225885,0.6586739833827558
27170,0.3394002909563004,0.855276249300888
27171,0.05389521231919567,0.34228569889989896
27172,0.039843329327356486,0.8102364111666691
27173,0.22372972169482822,0.5691799441745723
27174,0.05553186611230912,0.09155420787169849
27175,0.06288931677146117,0.14618673734110155
27176,0.5144071607437752,0.9425738751377017
27177,0.8129248106147503,0.9565897315201356
27178,0.13399355827708573,0.39890434433577066
27179,0.08029918757754062,0.25010536507530495
27180,0.2712510985121822,0.30687348015392535
27181,0.03178189073338583,0.7871834398800865
27182,0.6395657723610041,0.9137139961181246
27183,0.03995002240862918,0.4762974879801521
27184,0.03544886175609805,0.3905033562049099
27185,0.48718474998063194,0.7855792743587512
27186,0.12625272141929786,0.5827801470344549
27187,0.10103657388522028,0.12823458064280438
27188,0.05618571918391389,0.40246395778073407
27189,0.08762094186455917,0.5221033165336467
27190,0.4944091920145104,0.8144839495522638
27191,0.14011275906300538,0.9543514633412321
27192,0.566016520528249,0.7899351119502749
27193,0.013873942647999245,0.09316832620030588
27194,0.1453050263152739,0.41887467176972065
27195,0.03613406132722861,0.09086131762781867
27196,0.3171469585011537,0.28845511381752464
27197,0.07621506960849395,0.7740947047741491
27198,0.938361357895283,0.9859528009964842
27199,0.029604788946803254,0.10948074159428994
27200,0.2581091887588024,0.6821318397775407
27201,0.728354874115875,0.9279659157789183
27202,0.07347092228627441,0.03268171787466809
27203,0.06638248468494938,0.132386894191323
27204,0.03842250705615264,0.09254190180807041
27205,0.08019650283413682,0.23010432353089966
27206,0.1415538859703631,0.22367259982558857
27207,0.06083859015404842,0.1305816187329798
27208,0.8102088830784674,0.6922596061583566
27209,0.10540173863916119,0.18671157256394677
27210,0.29653112775218055,0.4440697835334976
27211,0.11380062695367124,0.2624317829486481
27212,0.5672068972971733,0.9277518508162041
27213,0.4324321796096737,0.42674108856433535
27214,0.021442107075974322,0.06730083161906172
27215,0.11971714662654188,0.7281091413532413
27216,0.09805307876621154,0.8601890567670392
27217,0.0694746619296905,0.11468079325208531
27218,0.7328693888652534,0.9480879483798658
27219,0.4196548938364254,0.5872717643170547
27220,0.14991447762059018,0.3596147323968292
27221,0.18089505565348474,0.5849471533521633
27222,0.1906331500078189,0.5110905062695079
27223,0.05716227614083203,0.7024280792597204
27224,0.23321977041462907,0.769703167062203
27225,0.17375155298056297,0.2599320587966365
27226,0.02168150692722013,0.25952717521062946
27227,0.14724656637016126,0.3547583208313314
27228,0.4541748771960462,0.8386501841438959
27229,0.7543071303182902,0.942728077781199
27230,0.1866000825666931,0.9687907609184694
27231,0.4774698014191953,0.8658514338409602
27232,0.1060283291262753,0.5547022549998191
27233,0.3133280893872516,0.12671113563012262
27234,0.051453525810304594,0.017826736555133824
27235,0.8839597019272181,0.9448324888337172
27236,0.10265946101155965,0.9297291417272164
27237,0.3033484928428765,0.475987066639211
27238,0.26854976005284786,0.7018517549770459
27239,0.5246679840516271,0.1674722167973918
27240,0.10344294059335574,0.4311837038937399
27241,0.07854091366626625,0.23871232651865698
27242,0.12809163722698375,0.5301112536632935
27243,0.042342325732590794,0.0817597216183344
27244,0.058773224010658286,0.11916855869585749
27245,0.1266708133005035,0.43314043683384573
27246,0.8259504995252729,0.959990549243565
27247,0.1625664021540212,0.941112805083846
27248,0.1475934111876353,0.6933415101166058
27249,0.10728239473992406,0.5735975620207006
27250,0.09918143280002178,0.33248359859806637
27251,0.09620687513327933,0.2972093250389975
27252,0.34592995042082125,0.6415393834367551
27253,0.06509284314641374,0.8906246328006485
27254,0.8782285576323119,0.9703857991062096
27255,0.1408675635771049,0.3291728899839704
27256,0.5497594877115836,0.967342878196991
27257,0.3624410707066695,0.5525850388500171
27258,0.41656869001919855,0.775458260687519
27259,0.575419212825425,0.8895802243310713
27260,0.19399439149445633,0.48972262936714733
27261,0.11023684229984566,0.6172434699589087
27262,0.2461487415954954,0.5849903136049595
27263,0.09078751357945793,0.07406129432038407
27264,0.07997648507703613,0.09916188149116718
27265,0.054474524983586764,0.24231916844460968
27266,0.13962547796808666,0.2771696530725254
27267,0.18911360197334842,0.8638558326255851
27268,0.015022512327488332,0.14646363074945207
27269,0.770011820737779,0.4388413905538294
27270,0.04201545914789306,0.08967520356912957
27271,0.044973555752904924,0.3112073986734401
27272,0.011857049565924448,0.2961364036875954
27273,0.042934067164320126,0.16390399172488512
27274,0.10187161489105857,0.44994015444218727
27275,0.19606716252792625,0.3682970083584631
27276,0.010947083986570672,0.09638736349593237
27277,0.055808177353666825,0.8109425269357559
27278,0.1470231957206419,0.3623336085546188
27279,0.10066376163319658,0.2683044841098835
27280,0.23268393308023638,0.3005937351607366
27281,0.06603649886507255,0.29982892060891264
27282,0.07125794977853081,0.863348787439369
27283,0.010126910610221933,0.05708260964345527
27284,0.15254516407462307,0.22161631010831498
27285,0.10761167251200553,0.3581064445299934
27286,0.057955325229681345,0.14548269845949655
27287,0.19250375791808547,0.5368034052716631
27288,0.5463655426171617,0.8280252553216488
27289,0.28502790654697524,0.39092507028133033
27290,0.019519959121692774,0.08072134532168261
27291,0.7247059088058918,0.8632402812640316
27292,0.05399014878752996,0.6722325728954308
27293,0.09774493418825654,0.9595978100318872
27294,0.014583398004507602,0.04119484995688195
27295,0.3064427743852115,0.894324429220411
27296,0.06475371985023858,0.7175691576029108
27297,0.04454643434539324,0.6924916435366061
27298,0.09265889547279668,0.2871452050122268
27299,0.27514582884482647,0.7137981275497428
27300,0.1670737387753032,0.9568742344211947
27301,0.01067036473320523,0.04187719524289425
27302,0.1246319312168999,0.6427074656012188
27303,0.019845943215155787,0.06899151834608483
27304,0.08692186541462293,0.7549664531825117
27305,0.04269841368521758,0.03900090320436796
27306,0.19539597985927257,0.543695292455818
27307,0.702585393555133,0.780067359050607
27308,0.15695717400708323,0.24671380916057
27309,0.5171157546006867,0.9629049739408879
27310,0.049063519321455765,0.10622855157594487
27311,0.10786522904737371,0.11455809156270216
27312,0.06606471568227303,0.3435146524405063
27313,0.09358346188160463,0.14673628424281834
27314,0.04294262412952132,0.05721596460757078
27315,0.10385778207999768,0.35997902299929657
27316,0.3207164403153381,0.7227788383400809
27317,0.05389713738392517,0.09577614170208631
27318,0.22677351899906495,0.2961961048288296
27319,0.4938553664563585,0.8829945799021263
27320,0.3372537690409726,0.564882169643994
27321,0.04908869934615137,0.5260431232064635
27322,0.22669566031446037,0.07955111182939502
27323,0.08649761935426845,0.5756134971075745
27324,0.36353618917831176,0.5523768309819624
27325,0.7152011406679374,0.9324896606059407
27326,0.1752227299412971,0.6221649491936486
27327,0.12905147504166634,0.2792482951636449
27328,0.17723451524895625,0.5709816545661933
27329,0.09063438580444638,0.2950000734673705
27330,0.01243709266766829,0.44876753073353837
27331,0.09593061806031299,0.21024098892766083
27332,0.14387028567831456,0.9398154177727381
27333,0.5404166949657364,0.7475399290897002
27334,0.04438269550553991,0.035295553673840935
27335,0.12854495071199376,0.07459982013895403
27336,0.06509221785364834,0.13404419682547816
27337,0.21870042426262812,0.7508389992243641
27338,0.2093845975177348,0.3714503445379985
27339,0.2270663569130182,0.22614260131019806
27340,0.02164586008527323,0.1467046947514754
27341,0.2043747431891109,0.6294082767106517
27342,0.023931463476319286,0.588368684181546
27343,0.051629302782155585,0.13056535341986156
27344,0.28848552228662505,0.5263391845116994
27345,0.066361065422853,0.2825144714146465
27346,0.8040011389065235,0.9660536085283957
27347,0.715065171021066,0.9333418235125619
27348,0.10963163996022346,0.30338411790836545
27349,0.05575282382034713,0.1760457788686788
27350,0.164006305788904,0.9304296754751916
27351,0.80962561335952,0.8995526809323504
27352,0.09219717455237444,0.28893473085225574
27353,0.008244640266395856,0.07602585152195404
27354,0.15321584841416247,0.6136019635405903
27355,0.27506273369935996,0.4516384379785488
27356,0.21268272833379856,0.6190237674727854
27357,0.13131704925838295,0.3735378831349762
27358,0.22061466290907888,0.7334347008568421
27359,0.31621472195107947,0.7532656792069099
27360,0.13289441994942028,0.5827516382545984
27361,0.0376685680863871,0.9038661205392378
27362,0.19963157389823075,0.5147436476373598
27363,0.1528250262318003,0.2984354937542884
27364,0.07813215495003827,0.3816961016871736
27365,0.260110396297132,0.62614728638429
27366,0.4645913216283375,0.6171342719927855
27367,0.22879738896029347,0.4026861246287376
27368,0.11108790991641804,0.5237063530623413
27369,0.05582827458182849,0.05461021793116818
27370,0.02214416449135441,0.7821001713873542
27371,0.25126738754730776,0.3083346106034267
27372,0.074779934361375,0.265483531822578
27373,0.7679614128792827,0.7472241145452605
